,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
690,501.6041667,14212.73626,14519.475
691,501.625,14218.7963,14526.463
692,501.64583330000005,14224.66061,14532.652
693,501.6666667,14230.40486,14538.266
694,501.6875,14236.154169999998,14543.285
695,501.70833330000005,14242.08704,14547.42
696,501.7291667,14247.958530000002,14550.382
697,501.75,14253.88463,14551.667
698,501.77083330000005,14259.99737,14552.341
699,501.7916667,14266.51048,14554.277
700,501.8125,14272.94322,14558.465
701,501.83333330000005,14279.27199,14564.216
702,501.8541667,14285.718,14570.224
703,501.875,14291.92195,14575.497
704,501.89583330000005,14298.35468,14579.799
705,501.9166667,14304.64036,14584.255
