,Time (d),NH4_meas_AutoML (gN/m3),NH4_pred_AutoML (gN/m3)
314,493.77083330000005,14287.85466,14292.467
315,493.7916667,14328.13352,14321.898
316,493.8125,14369.06744,14357.052
317,493.83333330000005,14410.8329,14394.57
318,493.8541667,14458.807530000002,14433.714
319,493.875,14508.237819999998,14478.795
320,493.89583330000005,14553.07714,14525.465
321,493.9166667,14605.59733,14568.359
322,493.9375,14660.69319,14619.08
323,493.95833330000005,14718.34161,14673.456
324,493.9791667,14773.10474,14731.387
325,494.0,14836.91225,14787.612
326,494.02083330000005,14897.41707,14853.007
327,494.0416667,14959.38404,14916.125
328,494.0625,15021.78066,14981.12
329,494.08333330000005,15085.65594,15046.855
330,494.1041667,15153.83054,15114.523
331,494.125,15216.27273,15186.972
332,494.14583330000005,15287.2859,15254.294
333,494.1666667,15349.42927,15329.762
334,494.1875,15419.58544,15396.327
335,494.20833330000005,15485.3153,15470.164
336,494.2291667,15551.08614,15539.234
337,494.25,15617.52995,15607.875
338,494.27083330000005,15681.90969,15676.722
339,494.2916667,15744.387519999998,15742.927
340,494.3125,15806.09722,15805.278
341,494.33333330000005,15867.11541,15863.101
342,494.3541667,15925.28514,15909.789
343,494.375,15981.671610000001,15940.977
344,494.39583330000005,16036.497209999998,15969.543
345,494.4166667,16089.460910000002,16004.259
346,494.4375,16140.87901,16045.5625
347,494.45833330000005,16189.81515,16091.547
348,494.4791667,16236.9224,16138.295
349,494.5,16281.873659999997,16184.587
350,494.52083330000005,16322.744069999999,16228.671
351,494.5416667,16362.549599999998,16268.1455
352,494.5625,16397.27265,16306.93
353,494.58333330000005,16431.500330000006,16341.829
354,494.6041667,16461.24509,16377.313
355,494.625,16487.523390000002,16408.896
356,494.64583330000005,16511.92415,16436.861
357,494.6666667,16533.833740000002,16462.326
358,494.6875,16555.191069999993,16483.879
359,494.70833330000005,16569.328690000002,16502.88
360,494.7291667,16583.45881,16511.746
361,494.75,16594.54569,16517.559
362,494.77083330000005,16604.15646,16520.668
363,494.7916667,16610.68888,16525.42
364,494.8125,16614.97959,16529.795
365,494.83333330000005,16615.52774,16533.197
366,494.8541667,16615.00388,16532.953
367,494.875,16613.74397,16531.28
368,494.89583330000005,16607.54685,16528.426
369,494.9166667,16604.4091,16520.27
370,494.9375,16591.83036,16515.52
371,494.95833330000005,16581.8795,16502.266
372,494.9791667,16569.61911,16492.092
373,495.0,16554.47534,16479.5
374,495.02083330000005,16537.204230000007,16463.96
375,495.0416667,16521.68248,16446.479
376,495.0625,16499.41847,16431.28
377,495.08333330000005,16480.594869999994,16410.088
378,495.1041667,16454.177490000002,16392.861
379,495.125,16432.01946,16368.252
380,495.14583330000005,16403.22854,16347.978
381,495.1666667,16376.773710000001,16321.135
382,495.1875,16346.72949,16296.449
383,495.20833330000005,16315.24526,16267.636
384,495.2291667,16286.17846,16236.75
385,495.25,16250.39022,16207.711
386,495.27083330000005,16216.191260000001,16171.57
387,495.2916667,16180.33153,16136.81
388,495.3125,16143.841179999998,16099.76
389,495.33333330000005,16107.64216,16060.633
390,495.3541667,16069.064240000002,16017.387
391,495.375,16030.316919999997,15965.475
392,495.39583330000005,15990.83229,15912.186
393,495.4166667,15951.679649999998,15862.289
394,495.4375,15913.06329,15817.766
395,495.45833330000005,15872.173680000002,15777.59
396,495.4791667,15830.79341,15737.063
397,495.5,15789.3017,15696.399
398,495.52083330000005,15750.13846,15655.453
399,495.5416667,15708.12275,15616.852
400,495.5625,15670.484519999998,15575.654
401,495.58333330000005,15628.10695,15538.984
402,495.6041667,15587.3888,15497.675
403,495.625,15547.02126,15458.019
404,495.64583330000005,15507.36359,15418.666
405,495.6666667,15467.57294,15379.837
406,495.6875,15427.35339,15340.464
407,495.70833330000005,15389.53074,15299.958
408,495.7291667,15350.66785,15260.747
409,495.75,15311.84581,15219.386
410,495.77083330000005,15272.990930000002,15177.989
411,495.7916667,15236.14039,15137.658
412,495.8125,15199.32835,15100.586
413,495.83333330000005,15162.72843,15064.49
414,495.8541667,15126.92929,15028.916
415,495.875,15091.1354,14993.872
416,495.89583330000005,15055.78007,14958.593
417,495.9166667,15020.727019999998,14923.921
418,495.9375,14987.40851,14889.896
419,495.95833330000005,14953.32242,14857.761
420,495.9791667,14919.732780000002,14825.038
421,496.0,14887.48929,14793.069
422,496.02083330000005,14855.90278,14762.78
423,496.0416667,14823.66801,14733.546
424,496.0625,14792.603969999998,14703.934
425,496.08333330000005,14761.34511,14675.421
426,496.1041667,14730.946719999998,14646.629
427,496.125,14699.87961,14618.677
428,496.14583330000005,14669.8961,14590.373
429,496.1666667,14641.03801,14563.666
430,496.1875,14611.30289,14538.495
431,496.20833330000005,14582.52968,14512.636
432,496.2291667,14553.1653,14487.821
433,496.25,14524.80379,14462.869
434,496.27083330000005,14496.26781,14439.019
435,496.2916667,14467.60633,14414.589
436,496.3125,14439.81924,14389.321
437,496.33333330000005,14412.701,14363.922
438,496.3541667,14385.57703,14336.02
439,496.375,14358.34487,14302.085
440,496.39583330000005,14332.180369999998,14263.932
441,496.4166667,14306.1703,14227.861
442,496.4375,14281.05505,14196.53
443,496.45833330000005,14255.67272,14170.995
444,496.4791667,14231.104630000002,14148.368
445,496.5,14206.6762,14127.585
446,496.52083330000005,14183.12691,14107.053
447,496.5416667,14159.38792,14087.514
448,496.5625,14136.50118,14067.827
449,496.58333330000005,14114.072,14048.491
450,496.6041667,14091.78821,14029.208
451,496.625,14070.37772,14010.192
452,496.64583330000005,14049.1998,13992.401
453,496.6666667,14028.179430000002,13975.213
454,496.6875,14007.47203,13958.05
455,496.70833330000005,13986.98654,13940.325
456,496.7291667,13966.99624,13920.78
457,496.75,13947.7665,13898.554
458,496.77083330000005,13928.5585,13875.179
459,496.7916667,13909.8817,13852.799
460,496.8125,13891.81714,13833.308
461,496.83333330000005,13874.06011,13816.447
462,496.8541667,13856.67484,13800.508
463,496.875,13839.5455,13784.176
464,496.89583330000005,13822.97503,13767.337
465,496.9166667,13806.914169999998,13751.179
466,496.9375,13791.27013,13736.238
467,496.95833330000005,13776.1097,13722.444
468,496.9791667,13761.005119999998,13710.015
469,497.0,13746.49501,13698.934
470,497.02083330000005,13732.260080000002,13689.422
471,497.0416667,13718.510580000002,13680.598
472,497.0625,13704.82728,13672.35
473,497.08333330000005,13691.41236,13664.311
474,497.1041667,13678.298830000002,13656.381
475,497.125,13665.13519,13648.169
476,497.14583330000005,13652.23802,13639.307
477,497.1666667,13639.5005,13630.276
478,497.1875,13626.81936,13621.243
479,497.20833330000005,13614.153080000002,13612.303
480,497.2291667,13601.70321,13603.832
481,497.25,13589.519519999998,13596.489
482,497.27083330000005,13577.24046,13589.859
483,497.2916667,13564.87149,13582.56
484,497.3125,13552.52698,13573.582
485,497.33333330000005,13540.29875,13562.205
486,497.3541667,13528.19753,13546.397
487,497.375,13516.135430000002,13523.716
488,497.39583330000005,13504.57247,13496.649
489,497.4166667,13493.32311,13471.025
490,497.4375,13482.76755,13450.801
491,497.45833330000005,13471.89785,13437.9
492,497.4791667,13461.75095,13429.99
493,497.5,13451.8956,13425.395
494,497.52083330000005,13442.55649,13421.526
495,497.5416667,13433.64076,13417.394
496,497.5625,13424.73889,13412.416
497,497.58333330000005,13416.75273,13406.08
498,497.6041667,13408.90716,13399.912
499,497.625,13401.3357,13394.4375
500,497.64583330000005,13394.27628,13390.416
501,497.6666667,13387.33581,13387.995
502,497.6875,13381.19732,13385.48
503,497.70833330000005,13375.6441,13381.685
504,497.7291667,13369.56124,13375.417
505,497.75,13363.71907,13365.569
506,497.77083330000005,13358.90536,13354.41
507,497.7916667,13353.79477,13344.8
508,497.8125,13350.11871,13337.207
509,497.83333330000005,13346.30025,13333.879
510,497.8541667,13342.74572,13332.438
511,497.875,13339.07529,13331.488
512,497.89583330000005,13336.37149,13329.962
513,497.9166667,13334.00094,13328.969
514,497.9375,13331.79029,13328.032
515,497.95833330000005,13329.87681,13326.783
516,497.9791667,13328.32377,13325.449
517,498.0,13326.99751,13324.533
518,498.02083330000005,13326.13782,13325.017
519,498.0416667,13324.27567,13328.268
520,498.0625,13324.82105,13332.909
521,498.08333330000005,13324.38024,13340.816
522,498.1041667,13323.78955,13347.456
523,498.125,13323.45264,13352.145
524,498.14583330000005,13323.45982,13355.576
525,498.1666667,13323.15634,13359.068
526,498.1875,13322.88792,13362.45
527,498.20833330000005,13322.64285,13365.578
528,498.2291667,13322.38194,13368.273
529,498.25,13322.31451,13370.713
530,498.27083330000005,13322.20935,13373.251
531,498.2916667,13321.7121,13375.658
532,498.3125,13321.12328,13377.035
533,498.33333330000005,13320.59832,13376.644
534,498.3541667,13320.02458,13372.363
535,498.375,13319.61318,13361.747
536,498.39583330000005,13319.17081,13347.038
537,498.4166667,13318.84977,13332.414
538,498.4375,13319.00802,13322.091
539,498.45833330000005,13318.76264,13318.914
540,498.4791667,13318.97704,13321.204
541,498.5,13319.3948,13327.006
542,498.52083330000005,13319.68773,13332.854
543,498.5416667,13320.93091,13336.212
544,498.5625,13320.9895,13337.788
545,498.58333330000005,13322.62548,13336.6875
546,498.6041667,13323.624,13336.63
547,498.625,13325.00441,13336.948
548,498.64583330000005,13326.31879,13338.552
549,498.6666667,13328.50973,13340.378
550,498.6875,13331.3743,13342.357
551,498.70833330000005,13333.44424,13343.579
552,498.7291667,13335.92612,13341.93
553,498.75,13338.29484,13337.723
554,498.77083330000005,13341.18299,13332.752
555,498.7916667,13344.66125,13331.392
556,498.8125,13347.94702,13333.974
557,498.83333330000005,13352.12034,13337.35
558,498.8541667,13356.36116,13341.652
559,498.875,13360.26863,13347.23
560,498.89583330000005,13364.14669,13354.08
561,498.9166667,13370.80373,13361.812
562,498.9375,13375.18596,13371.367
563,498.95833330000005,13380.88772,13377.203
564,498.9791667,13386.61329,13382.552
565,499.0,13392.38985,13387.312
566,499.02083330000005,13398.05285,13392.411
567,499.0416667,13404.28521,13398.208
568,499.0625,13411.78577,13405.456
569,499.08333330000005,13419.15485,13414.7705
570,499.1041667,13425.31926,13424.943
571,499.125,13431.57034,13434.988
572,499.14583330000005,13438.27204,13445.469
573,499.1666667,13444.94926,13456.076
574,499.1875,13452.26909,13466.175
575,499.20833330000005,13458.33221,13476.371
576,499.2291667,13464.644719999998,13485.184
577,499.25,13470.66005,13493.9795
578,499.27083330000005,13476.9371,13502.558
579,499.2916667,13482.44738,13511.609
580,499.3125,13488.601,13519.426
581,499.33333330000005,13494.16104,13525.674
582,499.3541667,13499.844469999998,13527.053
583,499.375,13505.5471,13522.102
584,499.39583330000005,13511.50296,13513.022
585,499.4166667,13517.18614,13504.672
586,499.4375,13522.9245,13500.478
587,499.45833330000005,13528.902080000002,13502.567
588,499.4791667,13534.4265,13509.775
589,499.5,13540.88712,13518.874
590,499.52083330000005,13547.26006,13528.64
591,499.5416667,13552.73729,13536.794
592,499.5625,13559.41512,13543.098
593,499.58333330000005,13565.25071,13550.722
594,499.6041667,13571.35818,13558.656
595,499.625,13577.75539,13567.792
596,499.64583330000005,13584.30671,13577.467
597,499.6666667,13590.88949,13586.841
598,499.6875,13598.01557,13595.284
599,499.70833330000005,13604.31129,13602.914
600,499.7291667,13611.07045,13608.299
601,499.75,13617.48519,13612.428
602,499.77083330000005,13624.28345,13615.918
603,499.7916667,13631.37417,13621.229
604,499.8125,13638.42106,13628.601
605,499.83333330000005,13645.52131,13636.91
606,499.8541667,13652.79669,13645.652
607,499.875,13660.00553,13654.835
608,499.89583330000005,13668.208680000002,13663.479
609,499.9166667,13676.64885,13671.531
610,499.9375,13684.09749,13678.926
611,499.95833330000005,13691.64827,13685.991
612,499.9791667,13700.23225,13694.298
613,500.0,13708.18834,13704.486
614,500.02083330000005,13715.16406,13714.566
615,500.0416667,13724.3424,13723.757
616,500.0625,13732.43695,13734.494
617,500.08333330000005,13740.21123,13743.868
618,500.1041667,13748.60856,13752.869
619,500.125,13756.69078,13762.753
620,500.14583330000005,13765.12937,13772.787
621,500.1666667,13772.73124,13783.313
622,500.1875,13779.66593,13793.067
623,500.20833330000005,13787.25441,13802.07
624,500.2291667,13793.99596,13811.378
625,500.25,13800.31799,13819.679
626,500.27083330000005,13806.48859,13827.46
627,500.2916667,13812.51712,13835.1455
628,500.3125,13818.28306,13842.858
629,500.33333330000005,13823.61889,13850.24
630,500.3541667,13828.72237,13854.713
631,500.375,13834.012880000002,13853.6455
632,500.39583330000005,13839.45766,13848.901
633,500.4166667,13844.59709,13844.292
634,500.4375,13849.540309999997,13842.633
635,500.45833330000005,13854.47775,13845.359
636,500.4791667,13859.26523,13851.327
637,500.5,13864.20408,13858.29
638,500.52083330000005,13869.0696,13865.292
639,500.5416667,13873.77093,13871.909
640,500.5625,13878.56261,13878.307
641,500.58333330000005,13883.45812,13885.001
642,500.6041667,13888.975530000003,13891.993
643,500.625,13894.24787,13899.533
644,500.64583330000005,13899.50339,13906.556
645,500.6666667,13904.78115,13912.982
646,500.6875,13909.87285,13918.781
647,500.70833330000005,13915.03796,13923.774
648,500.7291667,13920.79496,13927.623
649,500.75,13926.55662,13930.087
650,500.77083330000005,13932.80606,13931.897
651,500.7916667,13939.17363,13935.663
652,500.8125,13945.60685,13941.383
653,500.83333330000005,13952.45676,13947.888
654,500.8541667,13959.120169999998,13954.725
655,500.875,13967.10646,13961.295
656,500.89583330000005,13973.87329,13968.757
657,500.9166667,13981.69161,13974.626
658,500.9375,13989.22085,13981.193
659,500.95833330000005,13997.21468,13987.967
660,500.9791667,14005.29904,13995.7295
661,501.0,14013.9971,14003.908
662,501.02083330000005,14022.5629,14013.043
663,501.0416667,14031.41084,14022.77
664,501.0625,14040.44326,14033.171
665,501.08333330000005,14048.9278,14043.632
666,501.1041667,14056.87437,14053.376
667,501.125,14065.19447,14062.572
668,501.14583330000005,14073.59003,14072.001
669,501.1666667,14081.77229,14081.27
670,501.1875,14089.68516,14090.211
671,501.20833330000005,14097.28833,14098.9795
672,501.2291667,14104.55281,14107.641
673,501.25,14111.47064,14116.132
674,501.27083330000005,14118.07184,14124.189
675,501.2916667,14124.48194,14131.574
676,501.3125,14130.8957,14138.339
677,501.33333330000005,14137.33985,14144.602
678,501.3541667,14143.61849,14148.898
679,501.375,14149.57711,14149.28
680,501.39583330000005,14155.300330000002,14147.21
681,501.4166667,14160.91009,14145.37
682,501.4375,14166.39834,14145.506
683,501.45833330000005,14171.91587,14148.306
684,501.4791667,14177.29893,14153.445
685,501.5,14183.02487,14159.879
686,501.52083330000005,14188.63958,14167.132
687,501.5416667,14194.4709,14174.31
688,501.5625,14200.47578,14181.6
689,501.58333330000005,14206.63146,14189.02
690,501.6041667,14212.73626,14196.208
691,501.625,14218.7963,14202.535
692,501.64583330000005,14224.66061,14208.099
693,501.6666667,14230.40486,14213.124
694,501.6875,14236.154169999998,14217.682
695,501.70833330000005,14242.08704,14221.612
696,501.7291667,14247.958530000002,14224.601
697,501.75,14253.88463,14226.087
698,501.77083330000005,14259.99737,14227.226
699,501.7916667,14266.51048,14229.726
700,501.8125,14272.94322,14234.45
701,501.83333330000005,14279.27199,14240.741
702,501.8541667,14285.718,14247.29
703,501.875,14291.92195,14253.043
704,501.89583330000005,14298.35468,14257.753
705,501.9166667,14304.64036,14262.646
706,501.9375,14311.06176,14267.781
707,501.95833330000005,14317.55302,14273.325
708,501.9791667,14324.11309,14279.42
709,502.0,14330.74459,14286.44
710,502.02083330000005,14337.39424,14294.022
711,502.0416667,14344.125569999998,14301.47
712,502.0625,14350.89806,14308.662
713,502.08333330000005,14357.34876,14315.708
714,502.1041667,14363.7576,14322.483
715,502.125,14369.928919999997,14329.377
716,502.14583330000005,14375.85543,14336.231
717,502.1666667,14381.568330000002,14342.973
718,502.1875,14387.00815,14349.545
719,502.20833330000005,14392.29463,14355.863
720,502.2291667,14397.448580000002,14362.032
721,502.25,14402.13944,14368.0625
722,502.27083330000005,14406.89982,14373.543
723,502.2916667,14410.94439,14378.758
724,502.3125,14415.063369999998,14382.768
725,502.33333330000005,14419.02251,14385.94
726,502.3541667,14422.95547,14386.443
727,502.375,14427.00235,14382.544
728,502.39583330000005,14430.77637,14376.054
729,502.4166667,14434.14037,14370.085
730,502.4375,14437.15873,14366.966
731,502.45833330000005,14440.09293,14367.391
732,502.4791667,14442.9591,14370.291
733,502.5,14446.16955,14373.9
734,502.52083330000005,14449.429219999998,14377.8
735,502.5416667,14452.833530000002,14381.832
736,502.5625,14456.24062,14386.003
737,502.58333330000005,14459.45663,14389.789
738,502.6041667,14462.4021,14393.016
739,502.625,14465.023319999998,14395.987
740,502.64583330000005,14467.32256,14399.003
741,502.6666667,14469.61261,14402.143
742,502.6875,14472.11292,14404.941
743,502.70833330000005,14473.93488,14406.53
744,502.7291667,14476.18589,14405.622
745,502.75,14478.23104,14403.393
746,502.77083330000005,14479.905030000002,14400.42
747,502.7916667,14482.05256,14397.832
748,502.8125,14484.219,14396.973
749,502.83333330000005,14486.11004,14397.451
750,502.8541667,14487.697580000002,14398.785
751,502.875,14488.99729,14400.728
752,502.89583330000005,14489.78935,14403.119
753,502.9166667,14490.87446,14405.624
754,502.9375,14491.63439,14408.583
755,502.95833330000005,14492.67553,14410.956
756,502.9791667,14493.3422,14413.125
757,503.0,14494.2358,14414.567
758,503.02083330000005,14495.16281,14415.958
759,503.0416667,14495.4432,14417.162
760,503.0625,14495.71117,14417.682
761,503.08333330000005,14495.43732,14418.297
762,503.1041667,14495.02895,14418.615
763,503.125,14494.42805,14419.026
764,503.14583330000005,14493.86193,14419.877
765,503.1666667,14492.50198,14421.9375
766,503.1875,14491.20139,14423.932
767,503.20833330000005,14489.39819,14425.6
768,503.2291667,14487.3231,14426.03
769,503.25,14484.86883,14425.606
770,503.27083330000005,14481.78771,14424.449
771,503.2916667,14478.20069,14422.389
772,503.3125,14474.74061,14419.297
773,503.33333330000005,14470.93327,14415.254
774,503.3541667,14465.82465,14408.134
775,503.375,14461.12631,14395.151
776,503.39583330000005,14456.64894,14379.594
777,503.4166667,14451.45805,14364.953
778,503.4375,14446.5454,14353.008
779,503.45833330000005,14440.87119,14345.62
780,503.4791667,14435.21014,14340.814
781,503.5,14429.09393,14337.59
782,503.52083330000005,14422.79239,14334.245
783,503.5416667,14416.78292,14330.564
784,503.5625,14410.71143,14326.841
785,503.58333330000005,14404.331569999998,14322.641
786,503.6041667,14398.16951,14317.641
787,503.625,14392.05014,14312.317
788,503.64583330000005,14385.65604,14307.134
789,503.6666667,14379.76948,14302.62
790,503.6875,14373.51096,14298.779
791,503.70833330000005,14367.48297,14293.204
792,503.7291667,14361.07447,14285.868
793,503.75,14354.917119999998,14276.731
794,503.77083330000005,14348.56061,14267.837
795,503.7916667,14342.61386,14260.142
796,503.8125,14336.42437,14254.163
797,503.83333330000005,14330.690369999998,14248.462
798,503.8541667,14325.13802,14243.693
799,503.875,14319.95433,14240.288
800,503.89583330000005,14315.17938,14238.032
801,503.9166667,14310.71448,14235.979
802,503.9375,14306.30629,14233.974
803,503.95833330000005,14301.94074,14232.345
804,503.9791667,14297.57163,14231.235
805,504.0,14293.25032,14230.357
806,504.02083330000005,14289.0787,14229.438
807,504.0416667,14285.02995,14228.375
808,504.0625,14281.21319,14226.95
809,504.08333330000005,14277.65357,14225.137
810,504.1041667,14274.20135,14223.165
811,504.125,14270.941519999997,14221.249
812,504.14583330000005,14268.1314,14219.823
813,504.1666667,14265.53892,14219.399
814,504.1875,14262.92985,14219.539
815,504.20833330000005,14260.10583,14219.486
816,504.2291667,14257.07894,14218.922
817,504.25,14253.705580000002,14218.121
818,504.27083330000005,14250.40761,14217.427
819,504.2916667,14247.09289,14217.501
820,504.3125,14243.57071,14217.504
821,504.33333330000005,14240.11151,14216.014
822,504.3541667,14236.8035,14211.006
823,504.375,14233.71143,14200.603
824,504.39583330000005,14230.8107,14187.165
825,504.4166667,14228.2311,14174.91
826,504.4375,14225.673819999998,14166.95
827,504.45833330000005,14223.26331,14163.955
828,504.4791667,14221.03407,14164.716
829,504.5,14219.09537,14167.3
830,504.52083330000005,14217.48464,14169.524
831,504.5416667,14216.05236,14169.984
832,504.5625,14214.9294,14168.879
833,504.58333330000005,14213.99936,14167.395
834,504.6041667,14213.0945,14166.5625
835,504.625,14212.53424,14166.906
836,504.64583330000005,14212.07767,14168.213
837,504.6666667,14212.51409,14169.387
838,504.6875,14212.86309,14170.527
839,504.70833330000005,14213.25699,14170.411
840,504.7291667,14214.18405,14168.88
841,504.75,14215.36564,14166.27
842,504.77083330000005,14217.12976,14163.453
843,504.7916667,14219.77417,14162.251
844,504.8125,14222.15874,14163.275
845,504.83333330000005,14224.54694,14164.913
846,504.8541667,14228.10468,14166.586
847,504.875,14231.75362,14168.845
848,504.89583330000005,14236.34776,14170.85
849,504.9166667,14240.18989,14173.758
850,504.9375,14245.13876,14176.606
851,504.95833330000005,14251.01315,14181.609
852,504.9791667,14257.05605,14188.476
853,505.0,14263.461130000003,14196.031
854,505.02083330000005,14270.05185,14204.18
855,505.0416667,14276.87769,14212.715
856,505.0625,14283.32528,14221.341
857,505.08333330000005,14290.52304,14229.068
858,505.1041667,14297.45026,14237.078
859,505.125,14304.81746,14244.952
860,505.14583330000005,14312.42506,14253.631
861,505.1666667,14319.97179,14262.945
862,505.1875,14327.35963,14272.209
863,505.20833330000005,14334.7069,14280.828
864,505.2291667,14341.84436,14288.866
865,505.25,14348.98778,14296.444
866,505.27083330000005,14356.11659,14304.059
867,505.2916667,14363.29388,14311.874
868,505.3125,14370.32562,14319.656
869,505.33333330000005,14377.06394,14326.434
870,505.3541667,14383.15499,14329.526
871,505.375,14388.985680000002,14325.988
872,505.39583330000005,14394.6879,14318.256
873,505.4166667,14400.70851,14310.729
874,505.4375,14406.7488,14307.127
875,505.45833330000005,14413.57642,14308.759
876,505.4791667,14420.42366,14314.958
877,505.5,14427.55755,14322.423
878,505.52083330000005,14434.20334,14330.085
879,505.5416667,14440.642430000002,14337.161
880,505.5625,14446.56054,14343.723
881,505.58333330000005,14453.026269999997,14348.995
882,505.6041667,14459.59324,14354.123
883,505.625,14466.34683,14359.335
884,505.64583330000005,14473.31249,14364.982
885,505.6666667,14480.06972,14370.884
886,505.6875,14486.75586,14376.279
887,505.70833330000005,14493.20203,14381.0205
888,505.7291667,14499.75786,14384.804
889,505.75,14506.38827,14387.979
890,505.77083330000005,14513.05258,14391.165
891,505.7916667,14519.66689,14395.095
892,505.8125,14526.4491,14399.904
893,505.83333330000005,14533.10373,14405.618
894,505.8541667,14539.16934,14411.548
895,505.875,14545.562219999998,14416.897
896,505.89583330000005,14551.7753,14422.688
897,505.9166667,14557.83292,14428.864
898,505.9375,14564.14616,14435.197
899,505.95833330000005,14570.46053,14441.463
900,505.9791667,14576.90152,14447.67
901,506.0,14583.05995,14454.785
902,506.02083330000005,14589.29837,14462.766
903,506.0416667,14595.22304,14471.753
904,506.0625,14600.90719,14480.936
905,506.08333330000005,14606.40622,14489.988
906,506.1041667,14611.60359,14498.485
907,506.125,14616.80361,14505.966
908,506.14583330000005,14621.81892,14512.804
909,506.1666667,14626.88941,14519.111
910,506.1875,14631.5222,14525.358
911,506.20833330000005,14635.77983,14531.166
912,506.2291667,14639.73277,14536.608
913,506.25,14643.23498,14541.759
914,506.27083330000005,14646.5222,14546.447
915,506.2916667,14649.53449,14550.843
916,506.3125,14652.36225,14554.915
917,506.33333330000005,14654.8336,14558.634
918,506.3541667,14656.88837,14559.575
919,506.375,14658.6323,14554.931
920,506.39583330000005,14660.14626,14546.218
921,506.4166667,14661.130619999998,14537.108
922,506.4375,14662.3828,14530.251
923,506.45833330000005,14663.39985,14527.901
924,506.4791667,14664.26605,14528.833
925,506.5,14664.62782,14531.309
926,506.52083330000005,14665.00487,14533.402
927,506.5416667,14665.29274,14534.85
928,506.5625,14665.46286,14535.912
929,506.58333330000005,14665.26337,14537.393
930,506.6041667,14664.789319999998,14539.181
931,506.625,14664.37157,14540.931
932,506.64583330000005,14663.79231,14542.716
933,506.6666667,14663.18511,14544.367
934,506.6875,14662.59196,14545.789
935,506.70833330000005,14662.09968,14546.585
936,506.7291667,14661.911280000002,14546.36
937,506.75,14661.95567,14544.973
938,506.77083330000005,14662.21532,14543.059
939,506.7916667,14662.364630000002,14541.831
940,506.8125,14662.59046,14541.315
941,506.83333330000005,14663.45135,14541.192
942,506.8541667,14663.75974,14541.654
943,506.875,14664.990630000002,14541.608
944,506.89583330000005,14666.22445,14542.631
945,506.9166667,14668.36259,14543.983
946,506.9375,14669.99661,14546.458
947,506.95833330000005,14672.27421,14548.517
948,506.9791667,14674.6148,14551.161
949,507.0,14677.67932,14553.914
950,507.02083330000005,14681.05354,14557.858
951,507.0416667,14685.39867,14563.1455
952,507.0625,14688.71642,14570.032
953,507.08333330000005,14693.64385,14575.788
954,507.1041667,14697.68199,14582.699
955,507.125,14701.900119999998,14588.67
956,507.14583330000005,14706.04784,14594.782
957,507.1666667,14710.10519,14600.638
958,507.1875,14714.3125,14606.162
959,507.20833330000005,14718.25579,14611.671
960,507.2291667,14722.56369,14617.037
961,507.25,14726.73407,14623.124
962,507.27083330000005,14730.73987,14629.259
963,507.2916667,14734.67361,14634.954
964,507.3125,14738.72656,14639.861
965,507.33333330000005,14742.82934,14643.783
966,507.3541667,14746.62747,14645.615
967,507.375,14749.90994,14643.817
968,507.39583330000005,14752.90556,14639.492
969,507.4166667,14755.891780000002,14635.379
970,507.4375,14758.82161,14633.5205
971,507.45833330000005,14761.80409,14634.656
972,507.4791667,14764.76256,14638.379
973,507.5,14767.66918,14643.475
974,507.52083330000005,14770.44779,14648.871
975,507.5416667,14773.12808,14653.915
976,507.5625,14775.90434,14658.466
977,507.58333330000005,14778.68195,14662.744
978,507.6041667,14781.76811,14666.669
979,507.625,14784.586269999998,14670.486
980,507.64583330000005,14787.249630000002,14673.772
981,507.6666667,14790.143730000002,14676.851
982,507.6875,14792.94381,14680.037
983,507.70833330000005,14795.76698,14682.742
984,507.7291667,14798.8339,14684.691
985,507.75,14802.31489,14685.793
986,507.77083330000005,14805.695780000002,14686.538
987,507.7916667,14809.33875,14687.115
988,507.8125,14812.67075,14688.713
989,507.83333330000005,14816.42306,14691.587
990,507.8541667,14820.01305,14696.441
991,507.875,14823.90876,14702.117
992,507.89583330000005,14828.01619,14708.021
993,507.9166667,14832.64188,14713.216
994,507.9375,14836.84586,14717.945
995,507.95833330000005,14841.40242,14721.752
996,507.9791667,14845.88808,14725.965
997,508.0,14850.32037,14730.652
998,508.02083330000005,14854.939219999998,14735.733
999,508.0416667,14860.05578,14741.053
1000,508.0625,14864.8772,14746.959
1001,508.08333330000005,14869.36876,14753.044
1002,508.1041667,14873.71865,14759.392
1003,508.125,14878.12144,14766.051
1004,508.14583330000005,14882.19226,14772.689
1005,508.1666667,14886.02675,14778.437
1006,508.1875,14889.6075,14783.408
1007,508.20833330000005,14893.007269999998,14787.924
1008,508.2291667,14896.321080000003,14792.2
1009,508.25,14899.57595,14796.287
1010,508.27083330000005,14902.59132,14800.192
1011,508.2916667,14905.222130000002,14803.731
1012,508.3125,14907.60764,14806.637
1013,508.33333330000005,14909.33693,14808.781
1014,508.3541667,14911.29346,14809.005
1015,508.375,14913.41209,14807.432
1016,508.39583330000005,14915.33062,14805.236
1017,508.4166667,14917.42574,14803.966
1018,508.4375,14919.38205,14804.609
1019,508.45833330000005,14921.21571,14806.36
1020,508.4791667,14923.017219999998,14808.583
1021,508.5,14924.871180000002,14811.039
1022,508.52083330000005,14926.7855,14813.658
1023,508.5416667,14928.65016,14816.357
1024,508.5625,14930.659780000002,14818.83
1025,508.58333330000005,14932.55312,14821.046
1026,508.6041667,14934.34452,14822.894
1027,508.625,14936.0242,14824.716
1028,508.64583330000005,14937.7004,14826.73
1029,508.6666667,14939.52544,14829.077
