,Time (d),Biogas_meas_GA (m3/d),Biogas_pred_GA (m3/d)
706,501.9375,14311.06176,14334.113
707,501.95833330000005,14317.55302,14339.414
708,501.9791667,14324.11309,14345.213
709,502.0,14330.74459,14351.739
710,502.02083330000005,14337.39424,14358.735
711,502.0416667,14344.125569999998,14365.747
712,502.0625,14350.89806,14372.66
713,502.08333330000005,14357.34876,14379.428
714,502.1041667,14363.7576,14385.842
715,502.125,14369.928919999997,14392.288
716,502.14583330000005,14375.85543,14398.624
717,502.1666667,14381.568330000002,14404.779
718,502.1875,14387.00815,14410.735
719,502.20833330000005,14392.29463,14416.466
720,502.2291667,14397.448580000002,14422.101
721,502.25,14402.13944,14427.645
722,502.27083330000005,14406.89982,14432.677
723,502.2916667,14410.94439,14437.456
724,502.3125,14415.063369999998,14441.137
725,502.33333330000005,14419.02251,14444.24
726,502.3541667,14422.95547,14445.393
727,502.375,14427.00235,14443.32
728,502.39583330000005,14430.77637,14439.253
729,502.4166667,14434.14037,14435.235
730,502.4375,14437.15873,14433.08
731,502.45833330000005,14440.09293,14433.556
732,502.4791667,14442.9591,14436.024
733,502.5,14446.16955,14439.161
734,502.52083330000005,14449.429219999998,14442.674
735,502.5416667,14452.833530000002,14446.322
736,502.5625,14456.24062,14450.1045
737,502.58333330000005,14459.45663,14453.601
738,502.6041667,14462.4021,14456.565
739,502.625,14465.023319999998,14459.106
740,502.64583330000005,14467.32256,14461.441
741,502.6666667,14469.61261,14463.702
742,502.6875,14472.11292,14465.636
743,502.70833330000005,14473.93488,14466.622
744,502.7291667,14476.18589,14465.46
745,502.75,14478.23104,14463.205
746,502.77083330000005,14479.905030000002,14460.276
747,502.7916667,14482.05256,14457.711
748,502.8125,14484.219,14456.8545
749,502.83333330000005,14486.11004,14457.353
750,502.8541667,14487.697580000002,14458.562
751,502.875,14488.99729,14460.009
752,502.89583330000005,14489.78935,14461.57
753,502.9166667,14490.87446,14463.141
754,502.9375,14491.63439,14465.216
755,502.95833330000005,14492.67553,14466.815
756,502.9791667,14493.3422,14468.3955
757,503.0,14494.2358,14469.574
758,503.02083330000005,14495.16281,14470.897
759,503.0416667,14495.4432,14471.979
760,503.0625,14495.71117,14472.228
761,503.08333330000005,14495.43732,14472.448
762,503.1041667,14495.02895,14472.319
763,503.125,14494.42805,14472.255
764,503.14583330000005,14493.86193,14472.523
765,503.1666667,14492.50198,14473.753
766,503.1875,14491.20139,14474.768
767,503.20833330000005,14489.39819,14475.515
768,503.2291667,14487.3231,14475.183
769,503.25,14484.86883,14474.099
770,503.27083330000005,14481.78771,14472.336
771,503.2916667,14478.20069,14469.739
772,503.3125,14474.74061,14466.2705
773,503.33333330000005,14470.93327,14462.149
774,503.3541667,14465.82465,14455.555
775,503.375,14461.12631,14443.942
776,503.39583330000005,14456.64894,14430.104
777,503.4166667,14451.45805,14416.905
778,503.4375,14446.5454,14405.912
779,503.45833330000005,14440.87119,14398.981
780,503.4791667,14435.21014,14394.208
781,503.5,14429.09393,14390.621
782,503.52083330000005,14422.79239,14386.706
783,503.5416667,14416.78292,14382.48
784,503.5625,14410.71143,14378.283
785,503.58333330000005,14404.331569999998,14373.576
786,503.6041667,14398.16951,14368.095
787,503.625,14392.05014,14362.532
788,503.64583330000005,14385.65604,14357.341
789,503.6666667,14379.76948,14352.826
790,503.6875,14373.51096,14348.892
791,503.70833330000005,14367.48297,14343.2295
792,503.7291667,14361.07447,14335.845
793,503.75,14354.917119999998,14326.666
794,503.77083330000005,14348.56061,14317.595
795,503.7916667,14342.61386,14309.5
796,503.8125,14336.42437,14303.011
797,503.83333330000005,14330.690369999998,14296.934
798,503.8541667,14325.13802,14291.96
799,503.875,14319.95433,14288.444
800,503.89583330000005,14315.17938,14286.238
801,503.9166667,14310.71448,14284.526
802,503.9375,14306.30629,14282.966
803,503.95833330000005,14301.94074,14281.54
804,503.9791667,14297.57163,14280.237
805,504.0,14293.25032,14278.796
806,504.02083330000005,14289.0787,14277.082
807,504.0416667,14285.02995,14275.142
808,504.0625,14281.21319,14272.933
809,504.08333330000005,14277.65357,14270.5625
810,504.1041667,14274.20135,14268.224
811,504.125,14270.941519999997,14266.006
812,504.14583330000005,14268.1314,14264.401
813,504.1666667,14265.53892,14264.11
814,504.1875,14262.92985,14264.6045
815,504.20833330000005,14260.10583,14264.843
816,504.2291667,14257.07894,14264.335
817,504.25,14253.705580000002,14263.336
818,504.27083330000005,14250.40761,14262.132
819,504.2916667,14247.09289,14261.305
820,504.3125,14243.57071,14260.2705
821,504.33333330000005,14240.11151,14258.061
822,504.3541667,14236.8035,14253.287
823,504.375,14233.71143,14244.497
824,504.39583330000005,14230.8107,14233.313
825,504.4166667,14228.2311,14222.89
826,504.4375,14225.673819999998,14215.865
827,504.45833330000005,14223.26331,14212.938
828,504.4791667,14221.03407,14213.18
829,504.5,14219.09537,14214.956
830,504.52083330000005,14217.48464,14216.583
831,504.5416667,14216.05236,14217.062
832,504.5625,14214.9294,14216.45
833,504.58333330000005,14213.99936,14215.54
834,504.6041667,14213.0945,14214.921
835,504.625,14212.53424,14214.841
836,504.64583330000005,14212.07767,14215.435
837,504.6666667,14212.51409,14216.245
838,504.6875,14212.86309,14217.422
839,504.70833330000005,14213.25699,14217.392
840,504.7291667,14214.18405,14215.935
841,504.75,14215.36564,14213.629
842,504.77083330000005,14217.12976,14211.367
843,504.7916667,14219.77417,14210.768
844,504.8125,14222.15874,14212.241
845,504.83333330000005,14224.54694,14214.09
846,504.8541667,14228.10468,14216.014
847,504.875,14231.75362,14218.97
848,504.89583330000005,14236.34776,14221.99
849,504.9166667,14240.18989,14225.766
850,504.9375,14245.13876,14229.184
851,504.95833330000005,14251.01315,14234.501
852,504.9791667,14257.05605,14241.55
853,505.0,14263.461130000003,14249.234
854,505.02083330000005,14270.05185,14257.405
855,505.0416667,14276.87769,14265.775
856,505.0625,14283.32528,14274.063
857,505.08333330000005,14290.52304,14281.359
858,505.1041667,14297.45026,14288.852
859,505.125,14304.81746,14296.133
860,505.14583330000005,14312.42506,14304.163
861,505.1666667,14319.97179,14312.844
862,505.1875,14327.35963,14321.535
863,505.20833330000005,14334.7069,14329.663
864,505.2291667,14341.84436,14337.3
865,505.25,14348.98778,14344.587
866,505.27083330000005,14356.11659,14352.101
867,505.2916667,14363.29388,14360.094
868,505.3125,14370.32562,14368.262
869,505.33333330000005,14377.06394,14375.549
870,505.3541667,14383.15499,14379.5
871,505.375,14388.985680000002,14377.439
872,505.39583330000005,14394.6879,14371.376
873,505.4166667,14400.70851,14365.149
874,505.4375,14406.7488,14362.37
875,505.45833330000005,14413.57642,14364.502
876,505.4791667,14420.42366,14371.085
877,505.5,14427.55755,14378.992
878,505.52083330000005,14434.20334,14386.9375
879,505.5416667,14440.642430000002,14393.874
880,505.5625,14446.56054,14399.955
881,505.58333330000005,14453.026269999997,14404.698
882,505.6041667,14459.59324,14409.448
883,505.625,14466.34683,14414.51
884,505.64583330000005,14473.31249,14420.097
885,505.6666667,14480.06972,14425.847
886,505.6875,14486.75586,14430.956
887,505.70833330000005,14493.20203,14435.311
888,505.7291667,14499.75786,14438.614
889,505.75,14506.38827,14441.178
890,505.77083330000005,14513.05258,14443.691
891,505.7916667,14519.66689,14447.041
892,505.8125,14526.4491,14451.41
893,505.83333330000005,14533.10373,14456.742
894,505.8541667,14539.16934,14462.253
895,505.875,14545.562219999998,14467.078
896,505.89583330000005,14551.7753,14472.243
897,505.9166667,14557.83292,14477.771
898,505.9375,14564.14616,14483.591
899,505.95833330000005,14570.46053,14489.62
900,505.9791667,14576.90152,14495.83
901,506.0,14583.05995,14503.035
902,506.02083330000005,14589.29837,14511.107
903,506.0416667,14595.22304,14520.169
904,506.0625,14600.90719,14529.364
905,506.08333330000005,14606.40622,14538.305
906,506.1041667,14611.60359,14546.624
907,506.125,14616.80361,14553.996
908,506.14583330000005,14621.81892,14560.852
909,506.1666667,14626.88941,14567.288
910,506.1875,14631.5222,14573.667
911,506.20833330000005,14635.77983,14579.505
912,506.2291667,14639.73277,14584.8545
913,506.25,14643.23498,14589.823
914,506.27083330000005,14646.5222,14594.288
915,506.2916667,14649.53449,14598.444
916,506.3125,14652.36225,14602.298
917,506.33333330000005,14654.8336,14605.861
918,506.3541667,14656.88837,14606.7705
919,506.375,14658.6323,14602.139
920,506.39583330000005,14660.14626,14593.109
921,506.4166667,14661.130619999998,14583.188
922,506.4375,14662.3828,14575.426
923,506.45833330000005,14663.39985,14572.553
924,506.4791667,14664.26605,14573.319
925,506.5,14664.62782,14575.629
926,506.52083330000005,14665.00487,14577.457
927,506.5416667,14665.29274,14578.691
928,506.5625,14665.46286,14579.524
929,506.58333330000005,14665.26337,14580.456
930,506.6041667,14664.789319999998,14581.331
931,506.625,14664.37157,14582.007
932,506.64583330000005,14663.79231,14582.718
933,506.6666667,14663.18511,14583.298
934,506.6875,14662.59196,14583.634
935,506.70833330000005,14662.09968,14583.379
936,506.7291667,14661.911280000002,14582.274
937,506.75,14661.95567,14580.332
938,506.77083330000005,14662.21532,14578.182
939,506.7916667,14662.364630000002,14576.9
940,506.8125,14662.59046,14576.419
941,506.83333330000005,14663.45135,14576.3955
942,506.8541667,14663.75974,14576.954
943,506.875,14664.990630000002,14576.937
944,506.89583330000005,14666.22445,14577.965
945,506.9166667,14668.36259,14579.468
946,506.9375,14669.99661,14582.146
947,506.95833330000005,14672.27421,14584.255
948,506.9791667,14674.6148,14586.855
949,507.0,14677.67932,14589.792
950,507.02083330000005,14681.05354,14594.231
951,507.0416667,14685.39867,14600.193
952,507.0625,14688.71642,14607.822
953,507.08333330000005,14693.64385,14614.394
954,507.1041667,14697.68199,14622.029
955,507.125,14701.900119999998,14628.461
956,507.14583330000005,14706.04784,14634.743
957,507.1666667,14710.10519,14640.594
958,507.1875,14714.3125,14646.06
959,507.20833330000005,14718.25579,14651.518
960,507.2291667,14722.56369,14656.85
961,507.25,14726.73407,14662.875
962,507.27083330000005,14730.73987,14668.936
963,507.2916667,14734.67361,14674.596
964,507.3125,14738.72656,14679.681
965,507.33333330000005,14742.82934,14684.187
966,507.3541667,14746.62747,14686.764
967,507.375,14749.90994,14685.328
968,507.39583330000005,14752.90556,14680.587
969,507.4166667,14755.891780000002,14675.392
970,507.4375,14758.82161,14672.431
971,507.45833330000005,14761.80409,14673.046
972,507.4791667,14764.76256,14676.841
973,507.5,14767.66918,14682.256
974,507.52083330000005,14770.44779,14687.895
975,507.5416667,14773.12808,14692.955
976,507.5625,14775.90434,14697.457
977,507.58333330000005,14778.68195,14701.928
978,507.6041667,14781.76811,14706.361
979,507.625,14784.586269999998,14710.848
980,507.64583330000005,14787.249630000002,14714.847
981,507.6666667,14790.143730000002,14718.653
982,507.6875,14792.94381,14722.538
983,507.70833330000005,14795.76698,14725.8545
984,507.7291667,14798.8339,14728.253
985,507.75,14802.31489,14729.572
986,507.77083330000005,14805.695780000002,14730.418
987,507.7916667,14809.33875,14731.219
988,507.8125,14812.67075,14733.128
989,507.83333330000005,14816.42306,14736.165
990,507.8541667,14820.01305,14740.918
991,507.875,14823.90876,14746.318
992,507.89583330000005,14828.01619,14751.968
993,507.9166667,14832.64188,14757.129
994,507.9375,14836.84586,14762.049
995,507.95833330000005,14841.40242,14766.136
996,507.9791667,14845.88808,14770.595
997,508.0,14850.32037,14775.48
998,508.02083330000005,14854.939219999998,14780.871
999,508.0416667,14860.05578,14786.826
1000,508.0625,14864.8772,14793.541
1001,508.08333330000005,14869.36876,14800.2705
1002,508.1041667,14873.71865,14806.983
1003,508.125,14878.12144,14813.831
1004,508.14583330000005,14882.19226,14820.611
1005,508.1666667,14886.02675,14826.532
1006,508.1875,14889.6075,14831.705
1007,508.20833330000005,14893.007269999998,14836.408
1008,508.2291667,14896.321080000003,14840.912
1009,508.25,14899.57595,14845.371
1010,508.27083330000005,14902.59132,14849.743
1011,508.2916667,14905.222130000002,14853.706
1012,508.3125,14907.60764,14856.913
1013,508.33333330000005,14909.33693,14859.241
1014,508.3541667,14911.29346,14859.622
1015,508.375,14913.41209,14858.187
1016,508.39583330000005,14915.33062,14855.873
1017,508.4166667,14917.42574,14854.1045
1018,508.4375,14919.38205,14854.192
1019,508.45833330000005,14921.21571,14855.818
1020,508.4791667,14923.017219999998,14858.44
1021,508.5,14924.871180000002,14861.59
1022,508.52083330000005,14926.7855,14864.929
1023,508.5416667,14928.65016,14868.226
1024,508.5625,14930.659780000002,14871.206
1025,508.58333330000005,14932.55312,14873.937
1026,508.6041667,14934.34452,14876.281
1027,508.625,14936.0242,14878.458
1028,508.64583330000005,14937.7004,14880.644
1029,508.6666667,14939.52544,14883.022
1030,508.6875,14941.396380000002,14885.469
1031,508.70833330000005,14943.490580000003,14887.466
1032,508.7291667,14945.656969999998,14888.85
1033,508.75,14948.13376,14889.318
1034,508.77083330000005,14950.52234,14889.584
1035,508.7916667,14953.04319,14890.136
1036,508.8125,14955.876080000002,14891.715
1037,508.83333330000005,14959.21783,14894.611
1038,508.8541667,14963.05371,14898.722
1039,508.875,14967.08883,14903.616
1040,508.89583330000005,14971.39351,14908.495
1041,508.9166667,14974.99415,14912.959
1042,508.9375,14978.77097,14916.289
1043,508.95833330000005,14982.35165,14919.875
1044,508.9791667,14986.46425,14923.691
1045,509.0,14991.06839,14928.387
1046,509.02083330000005,14995.29061,14933.654
1047,509.0416667,15000.151719999998,14938.404
1048,509.0625,15005.07431,14943.529
1049,509.08333330000005,15010.318769999998,14948.676
1050,509.1041667,15015.7215,14954.261
1051,509.125,15021.54052,14960.224
1052,509.14583330000005,15026.86479,14966.689
1053,509.1666667,15031.87051,14972.582
1054,509.1875,15036.7647,14977.981
1055,509.20833330000005,15041.63838,14983.186
1056,509.2291667,15046.3548,14988.38
1057,509.25,15050.85459,14993.423
1058,509.27083330000005,15055.12532,14998.155
1059,509.2916667,15059.223280000002,15002.459
1060,509.3125,15063.2865,15006.376
1061,509.33333330000005,15067.33493,15010.016
1062,509.3541667,15071.50104,15012.638
1063,509.375,15075.80155,15013.364
1064,509.39583330000005,15080.30267,15012.779
1065,509.4166667,15084.93806,15012.313
1066,509.4375,15089.24971,15012.949
1067,509.45833330000005,15093.0895,15014.781
1068,509.4791667,15096.73476,15017.524
1069,509.5,15100.47167,15020.9795
1070,509.52083330000005,15104.26302,15024.852
1071,509.5416667,15108.09231,15028.671
1072,509.5625,15111.7644,15032.364
1073,509.58333330000005,15115.24731,15035.926
1074,509.6041667,15118.71246,15039.4795
1075,509.625,15122.25291,15043.258
1076,509.64583330000005,15125.95479,15047.372
1077,509.6666667,15129.71866,15051.8955
1078,509.6875,15133.35259,15056.452
1079,509.70833330000005,15136.82871,15060.412
1080,509.7291667,15140.026780000002,15063.352
1081,509.75,15143.12724,15064.98
1082,509.77083330000005,15146.25479,15065.93
1083,509.7916667,15149.518080000002,15067.048
1084,509.8125,15152.89829,15069.017
1085,509.83333330000005,15156.38827,15072.175
1086,509.8541667,15159.90944,15076.459
1087,509.875,15163.26976,15081.429
1088,509.89583330000005,15166.22895,15086.024
1089,509.9166667,15168.91593,15089.235
1090,509.9375,15171.63223,15091.313
1091,509.95833330000005,15174.56055,15093.225
1092,509.9791667,15177.65076,15095.668
1093,510.0,15180.72301,15098.782
1094,510.02083330000005,15183.63411,15102.261
1095,510.0416667,15186.16769,15105.709
1096,510.0625,15188.51049,15108.794
1097,510.08333330000005,15190.7133,15111.697
1098,510.1041667,15192.69145,15114.434
1099,510.125,15194.605930000002,15116.861
1100,510.14583330000005,15195.815530000002,15119.174
1101,510.1666667,15197.49864,15120.887
1102,510.1875,15197.84226,15123.09
1103,510.20833330000005,15198.42067,15124.027
1104,510.2291667,15198.75219,15125.199
1105,510.25,15198.8679,15126.281
1106,510.27083330000005,15198.65524,15127.272
1107,510.2916667,15197.19485,15127.884
1108,510.3125,15195.42198,15127.113
1109,510.33333330000005,15194.18423,15125.72
1110,510.3541667,15192.16038,15123.438
1111,510.375,15189.8135,15117.606
1112,510.39583330000005,15187.580930000002,15109.494
1113,510.4166667,15183.819269999998,15101.847
1114,510.4375,15180.58295,15094.742
1115,510.45833330000005,15177.17657,15090.3125
1116,510.4791667,15172.9493,15087.1045
1117,510.5,15169.15628,15083.63
1118,510.52083330000005,15165.20703,15080.529
1119,510.5416667,15159.94604,15077.058
1120,510.5625,15155.3092,15072.268
1121,510.58333330000005,15150.30921,15068.228
1122,510.6041667,15145.90676,15064.053
1123,510.625,15140.98504,15060.473
1124,510.64583330000005,15136.45358,15056.529
1125,510.6666667,15131.27048,15053.315
1126,510.6875,15126.36359,15049.73
1127,510.70833330000005,15121.32745,15046.183
1128,510.7291667,15116.01687,15041.67
1129,510.75,15110.94845,15035.526
1130,510.77083330000005,15105.89822,15028.68
1131,510.7916667,15101.02408,15022.07
