,Time (d),NH4_meas_Pearson_NPC (gN/m3),NH4_pred_Pearson_NPC (gN/m3)
2750,573.1875,0.7447082770000002,0.794661
2751,573.21875,0.748117686,0.79430825
2752,573.25,0.747434412,0.7933978
2753,573.28125,0.743010677,0.7917881
2754,573.3125,0.735427525,0.7896349
2755,573.34375,0.7253900539999999,0.7864255
2756,573.375,0.713804256,0.7772216
2757,573.40625,0.701338806,0.7590263
2758,573.4375,0.6885754740000001,0.74128264
2759,573.46875,0.676184365,0.73134106
2760,573.5,0.664692654,0.7286332
2761,573.53125,0.654714275,0.72855794
2762,573.5625,0.6469064370000001,0.7284355
2763,573.59375,0.641908722,0.7288328
2764,573.625,0.640253882,0.729925
2765,573.65625,0.6420562129999999,0.7322404
2766,573.6875,0.646753425,0.73728466
2767,573.71875,0.6531537079999999,0.74333984
2768,573.75,0.65983461,0.74814063
2769,573.78125,0.665649453,0.75101006
2770,573.8125,0.670199325,0.75388944
2771,573.84375,0.673915045,0.75784993
2772,573.875,0.67766395,0.763735
2773,573.90625,0.682117902,0.771263
2774,573.9375,0.6871428820000001,0.77825445
2775,573.96875,0.6918674159999999,0.78326035
2776,574.0,0.695483785,0.7880841
2777,574.03125,0.697590433,0.79043734
2778,574.0625,0.698241757,0.78912455
2779,574.09375,0.6976395190000001,0.78790677
2780,574.125,0.696045072,0.7863374
2781,574.15625,0.693676938,0.7835579
2782,574.1875,0.6905924520000001,0.7804263
2783,574.21875,0.686706557,0.77715385
2784,574.25,0.681826985,0.773754
2785,574.28125,0.6757206590000001,0.7703076
2786,574.3125,0.668232465,0.76698834
2787,574.34375,0.659316974,0.76337665
2788,574.375,0.649114776,0.7551068
2789,574.40625,0.6377634179999999,0.73865604
2790,574.4375,0.625758275,0.72234815
2791,574.46875,0.613938229,0.7115353
2792,574.5,0.6029585789999999,0.70720714
2793,574.53125,0.5934594879999999,0.70761776
2794,574.5625,0.586229996,0.7090061
2795,574.59375,0.581806707,0.709248
2796,574.625,0.580128716,0.709512
2797,574.65625,0.58080328,0.712266
2798,574.6875,0.583444025,0.71841896
2799,574.71875,0.587563906,0.72401434
2800,574.75,0.592568357,0.72833234
2801,574.78125,0.597905874,0.73233265
2802,574.8125,0.603358457,0.73806393
2803,574.84375,0.609130391,0.74701214
2804,574.875,0.6156705729999999,0.7579039
2805,574.90625,0.623254263,0.76801425
2806,574.9375,0.631954749,0.77553195
2807,574.96875,0.641936795,0.782896
2808,575.0,0.653504994,0.78866243
2809,575.03125,0.6669328170000001,0.7911938
2810,575.0625,0.682523165,0.79221
2811,575.09375,0.7004012190000001,0.7943465
2812,575.125,0.7196612880000001,0.7961973
2813,575.15625,0.7383755609999999,0.7973479
2814,575.1875,0.7542842559999998,0.798673
2815,575.21875,0.765495184,0.7996579
2816,575.25,0.7707712489999999,0.7994866
2817,575.28125,0.7695927109999999,0.7979642
2818,575.3125,0.762060999,0.7954958
2819,575.34375,0.748832585,0.7921868
2820,575.375,0.7313301170000001,0.7832468
2821,575.40625,0.7111626109999999,0.7660864
2822,575.4375,0.690520853,0.74962574
2823,575.46875,0.671641467,0.7382493
2824,575.5,0.65582096,0.7346547
2825,575.53125,0.64454036,0.7355544
2826,575.5625,0.63862517,0.73488426
2827,575.59375,0.6380289960000001,0.7333014
2828,575.625,0.642398281,0.73307246
2829,575.65625,0.65091226,0.7354962
2830,575.6875,0.661837634,0.74003154
2831,575.71875,0.673074924,0.7439361
2832,575.75,0.68308863,0.7476219
2833,575.78125,0.6907313629999999,0.75152683
2834,575.8125,0.6953506509999999,0.75771326
2835,575.84375,0.6970929140000001,0.76716393
2836,575.875,0.697380702,0.7766369
2837,575.90625,0.698751373,0.7840009
2838,575.9375,0.703759076,0.78934395
2839,575.96875,0.71394249,0.7946794
2840,576.0,0.7290424379999999,0.79912096
2841,576.03125,0.7467075230000001,0.8008483
2842,576.0625,0.7634114729999999,0.80148613
2843,576.09375,0.7760063620000001,0.8026484
2844,576.125,0.7827955759999998,0.80333906
2845,576.15625,0.783679775,0.8031086
2846,576.1875,0.7796802290000001,0.80304736
2847,576.21875,0.7723254310000001,0.8017907
2848,576.25,0.7631717570000001,0.7986976
2849,576.28125,0.753362191,0.79497236
2850,576.3125,0.7435177470000001,0.79110396
2851,576.34375,0.733745848,0.78706384
2852,576.375,0.7237056009999998,0.778567
2853,576.40625,0.7125602459999999,0.7630395
2854,576.4375,0.699875433,0.74779326
2855,576.46875,0.6860576829999999,0.73745275
2856,576.5,0.6718926340000001,0.7345705
2857,576.53125,0.6590956570000001,0.734799
2858,576.5625,0.649607985,0.73402786
2859,576.59375,0.644560358,0.7332184
2860,576.625,0.64427582,0.73448306
2861,576.65625,0.648480199,0.73779243
2862,576.6875,0.655986217,0.7426445
2863,576.71875,0.665008073,0.7476153
2864,576.75,0.674033228,0.75206345
2865,576.78125,0.6821281379999999,0.7552553
2866,576.8125,0.688832674,0.7600196
2867,576.84375,0.694107558,0.76796347
2868,576.875,0.698662529,0.77737117
2869,576.90625,0.70424616,0.7868396
2870,576.9375,0.71332411,0.7963231
2871,576.96875,0.728024991,0.80581933
2872,577.0,0.7488128890000002,0.8123469
2873,577.03125,0.7746502700000001,0.8150501
2874,577.0625,0.8035783120000001,0.8170891
2875,577.09375,0.83262397,0.81934565
2876,577.125,0.8582035920000001,0.8210855
2877,577.15625,0.87734962,0.8227854
2878,577.1875,0.887720418,0.82751507
2879,577.21875,0.888664651,0.83244807
2880,577.25,0.881170228,0.8293255
2881,577.28125,0.86729478,0.8233446
2882,577.3125,0.8492841840000002,0.8139521
2883,577.34375,0.828510001,0.80844104
2884,577.375,0.805673118,0.7988834
2885,577.40625,0.7814476499999999,0.78132194
2886,577.4375,0.7566590470000002,0.7620586
2887,577.46875,0.7326817090000001,0.7497618
2888,577.5,0.7114588820000001,0.7434169
2889,577.53125,0.6945246009999999,0.7395387
2890,577.5625,0.682769396,0.7387946
2891,577.59375,0.6763682059999999,0.7395569
2892,577.625,0.6744946890000001,0.73973316
2893,577.65625,0.675611978,0.74044377
2894,577.6875,0.678278102,0.7434442
2895,577.71875,0.681407764,0.74804497
2896,577.75,0.684094291,0.7513125
2897,577.78125,0.6855825879999999,0.7525674
2898,577.8125,0.685561775,0.7554187
2899,577.84375,0.684164705,0.7617281
2900,577.875,0.6818461809999999,0.76918936
2901,577.90625,0.67909847,0.7767541
2902,577.9375,0.6764100479999999,0.7842702
2903,577.96875,0.674411525,0.7907625
2904,578.0,0.6738943159999999,0.79406893
2905,578.03125,0.6757643,0.79394233
2906,578.0625,0.6809058040000001,0.79269886
2907,578.09375,0.68951993,0.7913398
2908,578.125,0.700524962,0.7902203
2909,578.15625,0.711817968,0.7892742
2910,578.1875,0.7210972580000001,0.7885242
2911,578.21875,0.7266603580000001,0.7877437
2912,578.25,0.727708425,0.7868559
2913,578.28125,0.7242972329999999,0.784585
2914,578.3125,0.717219475,0.7805936
2915,578.34375,0.70743863,0.7759175
2916,578.375,0.696040276,0.76665807
2917,578.40625,0.6838986979999999,0.7493329
2918,578.4375,0.6717789470000001,0.73061347
2919,578.46875,0.660366906,0.71820736
2920,578.5,0.650080977,0.713273
2921,578.53125,0.641182889,0.712523
2922,578.5625,0.63426567,0.71457696
2923,578.59375,0.629775416,0.71479803
2924,578.625,0.627595943,0.7148927
2925,578.65625,0.627576838,0.71758556
2926,578.6875,0.629679309,0.72303677
2927,578.71875,0.633633587,0.7286438
2928,578.75,0.638872607,0.7328819
2929,578.78125,0.644497801,0.7365036
2930,578.8125,0.649595653,0.74170387
2931,578.84375,0.653779468,0.74906796
2932,578.875,0.65743168,0.75720507
2933,578.90625,0.6615560420000001,0.7645089
2934,578.9375,0.667264518,0.77086705
2935,578.96875,0.675251928,0.7775641
2936,579.0,0.6854268729999999,0.7837563
2937,579.03125,0.6970141790000001,0.7872186
2938,579.0625,0.709067587,0.7884484
2939,579.09375,0.7207331269999999,0.78903097
2940,579.125,0.731246796,0.78903157
2941,579.15625,0.739933059,0.7889698
2942,579.1875,0.7461427299999999,0.78875417
2943,579.21875,0.749341527,0.78800726
2944,579.25,0.749219609,0.78586656
2945,579.28125,0.7459630270000001,0.7827477
2946,579.3125,0.74007425,0.7795221
2947,579.34375,0.7322154909999999,0.77589816
2948,579.375,0.7229044090000001,0.76823753
2949,579.40625,0.712512563,0.75177115
2950,579.4375,0.701314852,0.7324376
2951,579.46875,0.689653973,0.719961
2952,579.5,0.678114535,0.7153384
2953,579.53125,0.667255887,0.7137977
2954,579.5625,0.65775076,0.7128289
2955,579.59375,0.6502134310000001,0.71060425
2956,579.625,0.64482342,0.70914364
2957,579.65625,0.641452347,0.710564
2958,579.6875,0.639817855,0.71588117
2959,579.71875,0.63942069,0.7203105
2960,579.75,0.639763097,0.72269547
2961,579.78125,0.640522149,0.723377
2962,579.8125,0.6414756110000001,0.72455317
2963,579.84375,0.642460891,0.72906387
2964,579.875,0.643438426,0.7349102
2965,579.90625,0.644539696,0.7409353
2966,579.9375,0.645983577,0.7465432
2967,579.96875,0.647925331,0.7516632
2968,580.0,0.650266911,0.7553797
2969,580.03125,0.652648031,0.7569031
2970,580.0625,0.654715742,0.75671124
2971,580.09375,0.6564135,0.75552106
2972,580.125,0.65797233,0.7552115
2973,580.15625,0.659620129,0.7559695
2974,580.1875,0.661340928,0.7561463
2975,580.21875,0.662866198,0.7564965
2976,580.25,0.663813608,0.75687003
2977,580.28125,0.663896089,0.7561704
2978,580.3125,0.662897514,0.75491834
2979,580.34375,0.660572206,0.75307435
2980,580.375,0.6567796539999999,0.7447114
2981,580.40625,0.6515102079999999,0.7253653
2982,580.4375,0.644966396,0.7038827
2983,580.46875,0.63756518,0.6912009
2984,580.5,0.6299594070000001,0.6882486
2985,580.53125,0.622845184,0.68949795
2986,580.5625,0.616758578,0.6906587
2987,580.59375,0.61204126,0.6914443
2988,580.625,0.608845422,0.6925729
2989,580.65625,0.607101082,0.6954924
2990,580.6875,0.606595652,0.70136863
2991,580.71875,0.606864172,0.7048182
2992,580.75,0.607370111,0.7049651
2993,580.78125,0.607804526,0.7031842
2994,580.8125,0.608134075,0.7047298
2995,580.84375,0.6084483079999999,0.71130913
2996,580.875,0.608820225,0.7199954
2997,580.90625,0.609282859,0.7271202
2998,580.9375,0.6098495079999999,0.731508
2999,580.96875,0.610551675,0.7356632
3000,581.0,0.6114493329999999,0.7403402
3001,581.03125,0.612557094,0.7433085
3002,581.0625,0.613774611,0.74330515
3003,581.09375,0.614930882,0.74299586
3004,581.125,0.6158654920000001,0.7439554
3005,581.15625,0.616437193,0.74503344
3006,581.1875,0.6165214179999999,0.74668866
3007,581.21875,0.616024231,0.74958235
3008,581.25,0.614936601,0.75095123
3009,581.28125,0.613360046,0.7501023
3010,581.3125,0.611464772,0.7493399
3011,581.34375,0.609449555,0.74742174
3012,581.375,0.6074396870000001,0.7394596
3013,581.40625,0.605415753,0.72200763
3014,581.4375,0.6032781070000001,0.70385116
3015,581.46875,0.600903189,0.6946265
3016,581.5,0.59817884,0.69567144
3017,581.53125,0.595167494,0.7005674
3018,581.5625,0.592157874,0.70374364
3019,581.59375,0.589615119,0.70595753
3020,581.625,0.5880711279999999,0.70901394
3021,581.65625,0.588004509,0.7137492
3022,581.6875,0.589705975,0.7199549
3023,581.71875,0.5931420620000001,0.7257018
3024,581.75,0.598047525,0.72965014
3025,581.78125,0.6041536510000001,0.7327482
3026,581.8125,0.611101388,0.7397057
3027,581.84375,0.618150576,0.7498046
3028,581.875,0.6244285970000001,0.7593263
3029,581.90625,0.629790426,0.7672556
3030,581.9375,0.635163475,0.7749052
3031,581.96875,0.642107442,0.78250426
3032,582.0,0.651859679,0.78868115
3033,582.03125,0.664356996,0.7914639
3034,582.0625,0.6786254340000001,0.79200727
3035,582.09375,0.693749705,0.79374784
3036,582.125,0.709016395,0.7956987
3037,582.15625,0.724249535,0.7981302
3038,582.1875,0.739051846,0.80174583
3039,582.21875,0.7523837329999999,0.80436385
3040,582.25,0.7632754359999999,0.8052944
3041,582.28125,0.772003483,0.8062734
3042,582.3125,0.77991321,0.8079668
3043,582.34375,0.78824249,0.8076435
3044,582.375,0.796739663,0.8021332
3045,582.40625,0.8034016279999999,0.78914833
3046,582.4375,0.805834342,0.7765222
3047,582.46875,0.8031183540000001,0.7719005
3048,582.5,0.796963215,0.7730876
3049,582.53125,0.7915989090000001,0.7740558
3050,582.5625,0.7920515320000001,0.77272373
3051,582.59375,0.8024534759999999,0.7720479
3052,582.625,0.824509002,0.7736848
3053,582.65625,0.855688993,0.7779911
3054,582.6875,0.88995122,0.78488517
3055,582.71875,0.920965181,0.794016
3056,582.75,0.944064055,0.8097875
3057,582.78125,0.9573776629999999,0.8275987
3058,582.8125,0.962314857,0.8454425
3059,582.84375,0.963056977,0.8693185
3060,582.875,0.9651259230000001,0.8896095
3061,582.90625,0.973252538,0.9054689
3062,582.9375,0.9897815980000001,0.9262816
3063,582.96875,1.013349884,0.9485522
3064,583.0,1.039574074,0.9647417
3065,583.03125,1.063759083,0.97158015
3066,583.0625,1.082621912,0.9746978
3067,583.09375,1.094104231,0.97439164
3068,583.125,1.096428083,0.97348195
3069,583.15625,1.088032751,0.96949565
3070,583.1875,1.068834421,0.95396966
3071,583.21875,1.039976861,0.9312194
3072,583.25,1.003330356,0.9098988
3073,583.28125,0.9615053849999999,0.89094245
3074,583.3125,0.9173295349999999,0.86771727
3075,583.34375,0.8732272640000001,0.83391315
3076,583.375,0.8310260410000001,0.78636706
3077,583.40625,0.79176187,0.7639865
3078,583.4375,0.756684726,0.7425236
3079,583.46875,0.7266751050000001,0.72882295
3080,583.5,0.7016353209999999,0.72309923
3081,583.53125,0.681544198,0.7202703
3082,583.5625,0.666676536,0.7172668
3083,583.59375,0.65704549,0.7141936
3084,583.625,0.651943729,0.71256983
3085,583.65625,0.650147014,0.7135796
3086,583.6875,0.650279768,0.71818674
3087,583.71875,0.6510269320000001,0.72487736
3088,583.75,0.651326462,0.7284678
3089,583.78125,0.650668832,0.7285201
3090,583.8125,0.649131618,0.73187524
3091,583.84375,0.64714514,0.7423063
3092,583.875,0.645152045,0.7547331
3093,583.90625,0.643430936,0.7649421
3094,583.9375,0.6424746729999999,0.7736459
3095,583.96875,0.64315189,0.779665
3096,584.0,0.646309103,0.7830716
3097,584.03125,0.65237129,0.78478414
3098,584.0625,0.660867373,0.78608596
3099,584.09375,0.670286536,0.7858458
3100,584.125,0.6790349790000001,0.7854473
3101,584.15625,0.6861331390000001,0.78544337
3102,584.1875,0.691266739,0.7852538
3103,584.21875,0.694414325,0.78453165
3104,584.25,0.6955548659999999,0.7832338
3105,584.28125,0.694640705,0.7815407
3106,584.3125,0.69169165,0.7794364
3107,584.34375,0.6868323890000001,0.77585304
3108,584.375,0.680246847,0.7667118
3109,584.40625,0.6721616970000001,0.74828345
3110,584.4375,0.662902896,0.7294402
3111,584.46875,0.6529840060000001,0.7195801
3112,584.5,0.6431540729999999,0.7179949
3113,584.53125,0.634330031,0.719351
3114,584.5625,0.627466037,0.720353
3115,584.59375,0.623373898,0.72135544
3116,584.625,0.622466459,0.72344404
3117,584.65625,0.6245863420000001,0.72761196
3118,584.6875,0.6290675139999999,0.73411375
3119,584.71875,0.634866468,0.7403171
3120,584.75,0.640864422,0.74405885
3121,584.78125,0.646299163,0.74578166
3122,584.8125,0.650960411,0.7499108
3123,584.84375,0.655045516,0.76017827
3124,584.875,0.658987137,0.77167445
3125,584.90625,0.6637909439999999,0.7819447
3126,584.9375,0.671431496,0.7924383
3127,584.96875,0.684549863,0.8005711
3128,585.0,0.705478776,0.807025
3129,585.03125,0.7349031420000001,0.81147045
3130,585.0625,0.7709340809999999,0.8146016
3131,585.09375,0.809700882,0.8180933
3132,585.125,0.8464680010000001,0.82201606
3133,585.15625,0.877027745,0.8253346
3134,585.1875,0.898271741,0.8276848
3135,585.21875,0.908711669,0.82827544
3136,585.25,0.908572267,0.82720166
3137,585.28125,0.899301172,0.82475924
3138,585.3125,0.882979714,0.8207703
3139,585.34375,0.8616724970000001,0.81473744
3140,585.375,0.837001046,0.80408645
3141,585.40625,0.8101613390000001,0.7863931
3142,585.4375,0.7826233330000001,0.76845986
3143,585.46875,0.755997868,0.7567191
3144,585.5,0.731381298,0.7523096
3145,585.53125,0.710208015,0.7503389
3146,585.5625,0.6938884479999999,0.74756217
3147,585.59375,0.683275363,0.7458868
3148,585.625,0.6785546370000001,0.74642646
3149,585.65625,0.679364676,0.7483929
3150,585.6875,0.684623071,0.751391
3151,585.71875,0.692896405,0.754263
3152,585.75,0.7029563959999999,0.7564954
3153,585.78125,0.7136545440000001,0.7572031
3154,585.8125,0.723936495,0.75949174
3155,585.84375,0.7327755890000001,0.76712805
3156,585.875,0.7391599740000001,0.7760751
3157,585.90625,0.7427765329999999,0.7841116
3158,585.9375,0.7442564770000001,0.7923992
3159,585.96875,0.745112746,0.79926145
3160,586.0,0.747206895,0.8028375
3161,586.03125,0.7519923559999998,0.80281097
3162,586.0625,0.7602350899999999,0.8013587
3163,586.09375,0.7717434870000001,0.800864
3164,586.125,0.7849760800000001,0.8005584
3165,586.15625,0.797645807,0.80003774
3166,586.1875,0.807485192,0.7995322
3167,586.21875,0.812867465,0.797965
3168,586.25,0.813040215,0.7957904
3169,586.28125,0.8079759559999999,0.7929677
3170,586.3125,0.7982818550000002,0.78928965
3171,586.34375,0.784747871,0.78461164
3172,586.375,0.767926242,0.7765066
3173,586.40625,0.7485870340000002,0.76150805
3174,586.4375,0.727780441,0.7456931
3175,586.46875,0.7068326540000001,0.73604137
3176,586.5,0.6875438690000001,0.7309752
3177,586.53125,0.6716296209999999,0.7270814
3178,586.5625,0.660319632,0.7235612
3179,586.59375,0.654255674,0.72188574
3180,586.625,0.653049812,0.72167504
3181,586.65625,0.655156101,0.72304165
3182,586.6875,0.658780594,0.7260103
3183,586.71875,0.6625270320000001,0.72924703
3184,586.75,0.665462875,0.73068106
3185,586.78125,0.667042234,0.73031586
3186,586.8125,0.666919594,0.7322367
3187,586.84375,0.665003499,0.7376491
3188,586.875,0.661530179,0.743741
3189,586.90625,0.656959749,0.7492737
3190,586.9375,0.651987165,0.75536054
3191,586.96875,0.647423093,0.76013654
3192,587.0,0.643834444,0.7628513
3193,587.03125,0.641518725,0.76298684
3194,587.0625,0.640546806,0.7619579
3195,587.09375,0.640743859,0.7609793
3196,587.125,0.641680887,0.7596064
3197,587.15625,0.64277206,0.7581367
3198,587.1875,0.643477689,0.7567825
3199,587.21875,0.64345715,0.755291
3200,587.25,0.642569607,0.7534103
3201,587.28125,0.640787184,0.7513344
3202,587.3125,0.63811491,0.74930936
3203,587.34375,0.6345664529999999,0.7469554
3204,587.375,0.630108227,0.7402565
3205,587.40625,0.6246923679999999,0.72424924
3206,587.4375,0.618465873,0.7065298
3207,587.46875,0.611801986,0.6944288
3208,587.5,0.6050913920000001,0.6895763
3209,587.53125,0.598879521,0.6885942
3210,587.5625,0.593736954,0.68858886
3211,587.59375,0.590037591,0.6896542
3212,587.625,0.587922326,0.6918804
3213,587.65625,0.587253131,0.69525594
3214,587.6875,0.5876333,0.7004064
3215,587.71875,0.588640273,0.70643944
3216,587.75,0.589969293,0.70998776
3217,587.78125,0.591447934,0.70994467
3218,587.8125,0.5929567179999999,0.71207976
3219,587.84375,0.594385476,0.7186127
3220,587.875,0.595662227,0.7266005
3221,587.90625,0.596859365,0.73514575
3222,587.9375,0.5981945129999999,0.74350196
3223,587.96875,0.599915988,0.7498837
3224,588.0,0.602146604,0.75396895
3225,588.03125,0.604882707,0.7557965
3226,588.0625,0.608056244,0.756407
3227,588.09375,0.611548007,0.75591743
3228,588.125,0.6152364570000001,0.7557025
3229,588.15625,0.618945149,0.7558712
3230,588.1875,0.622416315,0.7556427
3231,588.21875,0.625354988,0.75529116
3232,588.25,0.6274841529999999,0.7550234
3233,588.28125,0.62861627,0.75441253
3234,588.3125,0.628654566,0.75350016
3235,588.34375,0.627472837,0.75275
3236,588.375,0.624938224,0.7460122
3237,588.40625,0.620973911,0.72920245
3238,588.4375,0.615815931,0.71077514
3239,588.46875,0.610127877,0.69829845
3240,588.5,0.60474408,0.69372356
3241,588.53125,0.600463081,0.69389737
3242,588.5625,0.5979593529999999,0.69578457
3243,588.59375,0.5975086270000001,0.6972245
3244,588.625,0.598900226,0.6996884
3245,588.65625,0.601794307,0.70584375
3246,588.6875,0.6058851160000001,0.7149332
3247,588.71875,0.610773205,0.72278893
3248,588.75,0.616011805,0.72677875
3249,588.78125,0.62152315,0.72852206
3250,588.8125,0.627579745,0.7334661
3251,588.84375,0.634422398,0.7412172
3252,588.875,0.641990714,0.7509003
3253,588.90625,0.649979633,0.7606651
3254,588.9375,0.658443205,0.76939476
3255,588.96875,0.668159989,0.7773506
3256,589.0,0.6803028179999999,0.7836755
3257,589.03125,0.695563125,0.7876853
3258,589.0625,0.7134556190000001,0.78999764
3259,589.09375,0.732383468,0.79191476
3260,589.125,0.750292034,0.7936006
3261,589.15625,0.765233547,0.79460686
3262,589.1875,0.7757520170000001,0.7951384
3263,589.21875,0.7809612429999999,0.7956249
3264,589.25,0.78062667,0.79526776
3265,589.28125,0.775239861,0.79360557
3266,589.3125,0.765689319,0.79077977
3267,589.34375,0.752935094,0.7872907
3268,589.375,0.738031593,0.7789144
3269,589.40625,0.7220358790000002,0.7615912
3270,589.4375,0.7059270609999999,0.74185276
3271,589.46875,0.690610203,0.727945
3272,589.5,0.6768517609999999,0.72171265
3273,589.53125,0.665330734,0.719382
3274,589.5625,0.656474116,0.7176493
3275,589.59375,0.650294047,0.71586865
3276,589.625,0.646564323,0.71660376
3277,589.65625,0.64509485,0.71970636
3278,589.6875,0.64547627,0.72319454
3279,589.71875,0.647288202,0.72788817
3280,589.75,0.650516945,0.73200893
3281,589.78125,0.655461734,0.7331321
3282,589.8125,0.662298434,0.73608464
3283,589.84375,0.670907404,0.7433219
3284,589.875,0.680948898,0.7512719
3285,589.90625,0.6923168740000001,0.75922436
3286,589.9375,0.7048420940000001,0.7678373
3287,589.96875,0.717996917,0.7752732
3288,590.0,0.7312565329999999,0.78278005
3289,590.03125,0.7442049479999999,0.7883601
3290,590.0625,0.7569252499999999,0.7903725
3291,590.09375,0.769858813,0.7915684
3292,590.125,0.783377241,0.7927051
3293,590.15625,0.7975038329999999,0.7932606
3294,590.1875,0.811492997,0.7936885
3295,590.21875,0.8237082249999998,0.7942058
3296,590.25,0.831966482,0.79451704
3297,590.28125,0.834584546,0.7938089
3298,590.3125,0.8309343679999999,0.79179126
3299,590.34375,0.821216622,0.78886366
3300,590.375,0.8061956029999998,0.7806676
3301,590.40625,0.7873054809999999,0.7635687
3302,590.4375,0.766575333,0.74365413
3303,590.46875,0.746418829,0.72992575
3304,590.5,0.7291789740000002,0.72472113
3305,590.53125,0.716710814,0.72274023
3306,590.5625,0.7095881559999999,0.7222305
3307,590.59375,0.707082122,0.72376686
3308,590.625,0.7077289609999999,0.72613436
3309,590.65625,0.7098886870000001,0.7286623
3310,590.6875,0.712288785,0.7322129
3311,590.71875,0.71401418,0.73796916
3312,590.75,0.7143893440000001,0.7406413
3313,590.78125,0.713139429,0.73955435
3314,590.8125,0.710526195,0.74185747
3315,590.84375,0.7073836020000001,0.7473352
3316,590.875,0.704617673,0.7545311
3317,590.90625,0.702975169,0.7621732
3318,590.9375,0.703091583,0.76877517
3319,590.96875,0.7054567959999999,0.7753741
3320,591.0,0.710065339,0.7807766
3321,591.03125,0.7161265720000001,0.78313667
3322,591.0625,0.722772737,0.7830706
3323,591.09375,0.7298024420000001,0.7837799
3324,591.125,0.7373750230000001,0.7840717
3325,591.15625,0.7453623059999999,0.78330666
3326,591.1875,0.753065743,0.78250355
3327,591.21875,0.759423709,0.78202564
3328,591.25,0.763277619,0.7813158
3329,591.28125,0.7637695720000001,0.7805014
3330,591.3125,0.7605385910000001,0.7797026
3331,591.34375,0.7536839749999998,0.7769917
3332,591.375,0.7435045159999998,0.7686229
3333,591.40625,0.730673661,0.7508766
3334,591.4375,0.7160011409999999,0.73235565
3335,591.46875,0.7002680109999999,0.723863
3336,591.5,0.6846667329999999,0.72232604
3337,591.53125,0.670068475,0.7221519
3338,591.5625,0.657377112,0.7234382
3339,591.59375,0.647633164,0.72488457
3340,591.625,0.641408006,0.7267707
3341,591.65625,0.638768974,0.72988224
3342,591.6875,0.639621556,0.73435587
3343,591.71875,0.64382733,0.73963124
3344,591.75,0.650813211,0.7428814
3345,591.78125,0.659445295,0.74416006
3346,591.8125,0.668438773,0.7486488
3347,591.84375,0.676782106,0.7576631
3348,591.875,0.6838559590000001,0.7686033
3349,591.90625,0.6895238840000001,0.77918166
3350,591.9375,0.694258777,0.78780067
3351,591.96875,0.6991197090000001,0.7940676
3352,592.0,0.705421112,0.79843897
3353,592.03125,0.714067818,0.8005276
3354,592.0625,0.72503451,0.8008151
3355,592.09375,0.7374012940000002,0.8008483
3356,592.125,0.749776153,0.8013018
3357,592.15625,0.7608067969999999,0.8022853
3358,592.1875,0.7694119249999999,0.80268615
3359,592.21875,0.7748346140000001,0.8020385
3360,592.25,0.7766394,0.8009566
3361,592.28125,0.774542902,0.7996098
3362,592.3125,0.7685547629999999,0.79741013
3363,592.34375,0.7591056790000001,0.7930048
3364,592.375,0.746787767,0.7846464
3365,592.40625,0.7322634450000001,0.76995325
3366,592.4375,0.716777435,0.7562304
3367,592.46875,0.701953753,0.7483795
3368,592.5,0.68934328,0.74541634
3369,592.53125,0.680840773,0.7444745
3370,592.5625,0.678609228,0.74429566
3371,592.59375,0.684091971,0.74564344
3372,592.625,0.6968755440000001,0.7489055
3373,592.65625,0.714337749,0.7535866
3374,592.6875,0.732783525,0.7590158
3375,592.71875,0.749144838,0.7641265
3376,592.75,0.761827102,0.76800203
3377,592.78125,0.770188542,0.7706811
3378,592.8125,0.774036187,0.7752369
3379,592.84375,0.773554901,0.7819603
3380,592.875,0.7696719449999999,0.7891387
3381,592.90625,0.7641933559999999,0.79563284
3382,592.9375,0.7596679709999999,0.80107206
3383,592.96875,0.7584744189999999,0.80514246
3384,593.0,0.7621239999999999,0.808217
3385,593.03125,0.770819621,0.80871075
3386,593.0625,0.7830961059999999,0.8075215
3387,593.09375,0.79647718,0.8066506
3388,593.125,0.808424343,0.8073172
3389,593.15625,0.8165270109999999,0.80810195
3390,593.1875,0.8193403429999999,0.8068088
3391,593.21875,0.81674605,0.8048349
3392,593.25,0.8096907459999999,0.8028155
3393,593.28125,0.79962542,0.80014724
3394,593.3125,0.7876990190000001,0.79610074
3395,593.34375,0.774396133,0.7911489
3396,593.375,0.759748056,0.78244466
3397,593.40625,0.743668769,0.7669446
3398,593.4375,0.726514615,0.7522566
3399,593.46875,0.709197895,0.7430105
3400,593.5,0.6927486829999999,0.7388324
3401,593.53125,0.678520263,0.7370628
3402,593.5625,0.667779609,0.73623294
3403,593.59375,0.661113623,0.7366608
3404,593.625,0.658260498,0.737587
3405,593.65625,0.6583592779999999,0.73848397
3406,593.6875,0.6604945729999999,0.74036753
3407,593.71875,0.6639421999999999,0.7429414
3408,593.75,0.668072653,0.7452523
3409,593.78125,0.672071195,0.7468777
3410,593.8125,0.6749433429999999,0.74940276
3411,593.84375,0.675950512,0.75424325
3412,593.875,0.675030586,0.7608126
3413,593.90625,0.67268417,0.7678847
3414,593.9375,0.669695776,0.7742627
3415,593.96875,0.66673718,0.7794895
3416,594.0,0.66416892,0.7823445
3417,594.03125,0.662070076,0.7823171
3418,594.0625,0.660487884,0.7817373
3419,594.09375,0.659424425,0.7815992
3420,594.125,0.658687238,0.7819015
3421,594.15625,0.657905273,0.7810863
3422,594.1875,0.6566558920000001,0.7789883
3423,594.21875,0.654605797,0.7770469
3424,594.25,0.651592208,0.77518475
